,0
0,1310203.4450296066
1,1283451.4052964852
2,1302014.6977281328
3,1314255.1813689622
4,1310118.1516837496
5,1327600.342864814
6,1317190.4481753262
7,1304784.3235338053
8,1308052.0898755614
9,1308884.7700012552
10,1305240.0494633024
11,1316780.3001447748
12,1318495.0907905633
13,1307173.3919009569
14,1309870.5662529636
15,1320236.244479467
16,1327686.7375121182
17,1333497.8821082544
18,1333149.7581729807
19,1316932.7191637394
20,1326313.2356652701
21,1328186.696773932
22,1328271.7780086822
23,1323551.695458263
24,1328563.5603664631
25,1329674.4323579366
26,1332200.303170931
27,1338758.1139772404
28,1336530.1174758181
29,1329942.0773643611
30,1324796.8646819387
31,1320586.1672476013
32,1317276.919558018
33,1317780.7313669678
34,1303643.9784595093
35,1282188.1046304402
36,1293032.7400949087
37,1299017.5232813808
38,1301413.460811931
39,1289357.0168349822
40,1297127.9022907643
41,1300068.7275478519
42,1313803.7159895145
43,1312479.0899891949
44,1325921.9776953955
45,1328009.4744567832
46,1334284.2238781091
47,1332179.7798172883
48,1340991.6165252172
49,1345881.6844884057
50,1344095.7777462865
51,1345592.3215112109
52,1354516.8965459806
53,1362120.0246035692
54,1362210.7249542032
55,1367800.2785082434
56,1365770.9700634049
57,1369198.320802776
58,1373346.4019970703
59,1364132.7421225575
60,1355254.3591205212
61,1351074.5197214952
62,1350169.379119529
