,0
0,-5.370056736050174
1,-29.853369796066545
2,214.92060056224
3,-243.65448795177508
4,148.1328292649705
5,-755.5458247496281
6,-574.6422617619392
7,-690.0286341330502
8,-481.4175445807632
9,152.50394131080247
10,1864.1701016742736
11,-2258.5117188558215
12,-1369.9464034009725
13,1242.9596084859222
14,-978.4413822479546
15,256.56072867952753
16,1206.4317483528284
17,-552.5111393720144
18,1956.5777927204035
19,-1326.117131973384
20,-1388.231068455847
21,43.843349231407046
22,2128.259180562105
23,-1018.0504570385674
24,978.3264693622477
25,2062.6065633727703
26,1959.3525179403368
27,-6555.929937987588
28,-150.76742742373608
29,-2758.074407097185
30,1074.2408185348613
31,-4035.4755370847415
32,-4788.222224841593
33,-2052.1845158640062
34,-754.1885140973609
35,-2350.352701406344
36,-3000.2780406017555
37,-356.71103075519204
38,-1314.6947006399278
39,81.76271170016844
40,-1224.133537719259
41,-6465.916769285337
42,630.659767997684
43,5243.767218542285
44,-4985.567589004291
45,-1201.7303937228862
46,-1264.4054790536175
47,7573.602475414402
48,3308.670399571187
49,2933.403091407963
50,1315.9798671767348
51,3505.3366264192155
52,1259.3587464492302
53,11015.824597203638
54,2435.152627002215
55,-2964.3371638129465
56,10228.26056058961
57,-5086.483268324984
58,3748.8590889298357
59,2042.058922689408
60,-17194.356702822493
61,-16207.653056195704
62,13474.1590876712
63,12632.902988724294
64,32349.75126464246
65,4957.693745543831
66,438.7607351508923
67,-24218.201315716025
68,-2124.546763576567
69,35744.447024473106
70,2301.282343027182
71,13016.148222042248
72,-3699.9422656598035
73,-1700.2502626369242
74,18527.246715859277
75,33815.01680729468
76,-45948.543748002965
77,3254.6917948508635
78,14815.218528902391
79,17393.641847955063
80,24926.852277459344
81,-26859.031763984123
82,-97.76460638386197
83,17522.837690408574
84,20071.116511521395
85,-682.4822115518618
86,54934.19404036156
87,13237.58599667903
88,282.86534945946187
89,-25017.412308688974
90,-1511.3913834968116
91,-7849.3141064196825
92,10526.67616526829
93,-54130.580221907934
94,-13214.520548063098
95,26939.700801116647
96,14441.714421378216
97,27250.23802319914
98,55028.02307643811
99,-29229.874650173122
100,3973.202559878584
101,4369.494917932432
102,-16412.738384674303
103,-15580.432042117929
104,-3798.2243429457303
105,17670.916987658944
106,46556.0583380817
107,10283.3039286274
108,-36617.49512730795
109,11598.932077186182
110,-16621.29316718341
111,-2400.6744900536723
112,32996.20748559921
113,32353.49491517991
114,11967.946155742975
115,-11034.730520706391
116,-42442.63696981524
117,5803.44098278787
118,-24745.775223047705
119,-16268.991043978604
120,6261.680257085245
121,-44820.03345569619
122,4751.037093711551
123,10180.874770392664
124,-7701.134016077733
125,393.50621191901155
126,14102.245462997817
127,11370.973003494553
128,13873.994622573024
129,-39025.675806070445
130,-13163.256129058544
131,-18624.222873506835
132,-1985.6976627982222
133,-4725.910213142168
134,-6497.717981714057
135,3736.058042340912
136,7893.565075613093
137,17117.252238172572
138,25693.87058507884
139,7619.8871733755805
140,-9789.43695019884
141,28572.19075826928
142,15786.171094208956
143,-24006.97091554501
144,20398.678089566296
145,-1482.6453311650548
146,393.63084422727115
147,-3134.870658316184
148,-24477.802874121582
149,21818.809773818357
150,27205.01247209194
151,45695.47469247389
152,10911.175946021453
153,5348.530309407972
154,-8682.816573137883
155,-12959.435857900186
156,-1186.4217607202008
157,-25439.225422611227
158,-7177.344019963406
159,29840.016424331116
160,19826.5792008047
161,-32535.798088277923
162,10940.649549419293
163,-18703.975798370317
164,4533.507493418874
165,53500.881955034565
166,39395.4627900403
167,-17088.817186621483
168,-5798.541766667506
169,9154.046662513632
170,38687.70682220487
171,-20910.053873942932
172,-22011.06650197669
173,-60039.64127833466
174,-7680.507232280215
175,34104.54922969756
176,13534.251180043211
177,1916.7718781381845
178,7612.239054187434
179,11256.5134122835
180,-15564.619211101206
181,-5699.351745245047
182,13373.863800525432
183,22605.482304202393
184,-12913.942748011323
185,-2247.941561262356
186,-316.2551646521315
187,19024.019856817555
188,-13062.023039949825
189,-32964.639389344724
190,5455.007332862588
191,12083.189873296069
192,11266.860965740634
193,1026.0860420851968
194,-24398.68281887821
195,-14797.520555274794
