,0
0,1596714.9475690164
1,1555654.3445538948
2,1560975.9288535211
3,1570774.3118071961
4,1574627.0874300331
5,1571117.6927119335
6,1564565.2526441338
7,1564860.2557596993
8,1559342.6123160021
9,1562385.8527043872
10,1552097.2067908396
11,1549795.1115272872
12,1519790.0772634218
13,1518190.1987476551
14,1509140.4897556715
15,1484116.5141925083
16,1458353.3229618857
17,1473270.7251584905
18,1500450.2946847265
19,1506555.773598635
20,1514727.214201482
21,1479091.9560124497
22,1418979.4287061272
23,1395815.209998206
24,1376740.177459883
25,1266441.050090339
26,1261449.3089815974
27,1214659.5248203522
28,1204614.218907398
29,1158271.546808315
30,1150889.1508541903
31,1177345.8788709815
32,1127143.903240655
33,1217906.7848541583
34,1290965.9377681294
35,1333229.0695447985
36,1322075.2540378675
37,1334760.0994068144
38,1358197.8103144926
39,1314566.530538465
40,1308739.7912520133
41,1303443.14999894
42,1331006.99617275
43,1360944.4945458183
44,1365151.5338580606
45,1369933.7311952899
46,1394761.7639075557
47,1392389.9707244865
48,1407280.9082160406
49,1375816.214391398
50,1389414.0056019144
51,1421992.5583607673
52,1436813.6230391236
53,1401704.785577331
54,1404333.4386208125
55,1411308.5597796773
56,1411212.944415485
57,1435022.266095061
58,1448826.7631128593
59,1471859.3202416769
60,1455141.1377846054
61,1442502.53395634
62,1440669.4130697055
