,0
0,3449.585216123145
1,63752.90630910639
2,26933.543648883002
3,13683.787387976656
4,26352.27634642832
5,-48266.49146419228
6,35056.318121514516
7,-40553.352296212455
8,-17507.90853097965
9,-50242.57076702872
10,9651.9820321952
11,-47504.76557170646
12,23753.330842160154
13,29202.379883283982
14,833.7418554055039
15,-18772.11734286649
16,-22348.21420006221
17,-6432.163760672091
18,-1969.8552491189912
19,-5857.52951114485
20,-4658.539136099163
21,-557.9503084635362
22,-24562.382112183142
23,-4561.987683836371
24,10128.442078370834
25,42877.154912344646
26,5178.217301471857
27,7205.005820961203
28,-15965.050918595633
29,8624.79827986448
30,48670.7462913387
31,6393.560854980256
32,7242.961163316853
33,23113.79830765794
34,-1023.8886824012734
35,-300.5350162105169
36,-17545.191721622832
37,8486.091798104113
38,7974.416095199995
39,20055.95537451119
40,17070.921634839615
41,2862.9491541420575
42,-10571.209672610275
43,6795.048555766931
44,2028.3471134151332
45,10188.181751637021
46,-17143.57551456988
47,-3993.098935018992
48,29275.010836011264
49,9211.917482769815
50,7898.957560209325
51,-565.6170698469505
52,9810.562047505286
53,-5073.546127023641
54,-15768.393767412985
55,-14431.842000980629
56,4124.256913771387
57,-16312.464699507458
58,-4119.1460475255735
59,12293.322126030223
60,5710.734912012005
61,-1228.9742587609217
