,0
0,8207.00475997338
1,2541.0944389696233
2,3524.853739282349
3,11634.252165426966
4,12059.605806630105
5,-2482.459534818772
6,-14010.061347463401
7,5568.909926932072
8,801.0613032954279
9,8529.42926441878
10,-7619.291078505805
11,-28264.01098661637
12,-17362.46226880746
13,23827.06795993843
14,-3400.6226920553017
15,35584.017792660976
16,-8802.669195087161
17,12029.788993121125
18,3991.4696611643303
19,6310.020159298321
20,-18433.45987736387
21,2809.264667064883
22,-21794.890080858255
23,-6962.874738581944
24,10690.842016312527
25,364.12806050037034
26,-10990.965502759442
27,1066.6417946144938
28,21528.53849859815
29,14018.606605049921
30,17748.18610334932
31,-9188.723132074578
32,5779.595541901654
33,3077.562397354981
34,-7015.14337873878
35,10107.606924721971
36,892.4356553673279
37,-1315.4397511973511
38,3330.813498424832
39,2787.7578645453323
40,-9342.252948706271
41,-4532.303278800799
42,7739.675079564331
43,-776.0798508990556
44,-5657.789772957563
45,1254.879169155378
46,-3198.6503038692754
47,-2047.157416529255
48,11453.398960565915
49,-447.1701683716383
50,553.6664437116124
51,-1849.1334005154204
52,21374.255229273345
53,-28843.982054044027
54,-2607.962683242513
55,-2259.2458124698605
56,-10833.35526158684
57,-3358.4345840818714
58,-15199.363479501335
59,16862.962690274697
60,2859.244657052215
61,12297.167923773406
62,-12514.655700121308
63,-12988.348229336785
64,6918.391686591785
65,2368.9948460175656
66,-26682.94283803203
67,15075.507382748416
68,-9947.569784600288
69,-3934.2400774208363
70,-21809.135493379552
71,5848.978331702296
72,-4157.6741323119495
73,4335.326125126332
74,11872.501187287737
75,3899.7324395545293
76,7272.638089261949
77,15027.042978131678
78,4652.109243159881
79,6237.244352417067
80,-7488.787085754564
81,-6178.1454186327755
82,-15358.848880538484
83,-4795.501374011161
84,26485.351812386187
85,5236.976684174035
86,20553.937192148762
87,-3661.64496616181
88,5041.1254295436665
89,-3384.177818538854
90,-12488.937250095187
91,4442.3418115461245
92,7738.61005778797
93,4644.074793373933
94,2277.542689982103
95,12846.534317964688
96,573.9353007483296
97,-21244.88129565562
98,-15042.059328298317
99,-8860.616640401771
100,2794.6136785948183
101,-257.5835861461237
102,4472.393995651277
103,-3256.0160522384103
104,-3764.990483860951
105,2141.7473995368928
106,7282.4457147086505
107,-3078.791177713545
108,711.1156144214328
109,2287.2970317853615
110,1997.399881499121
111,18287.124876527814
112,-3480.8456238259096
113,6316.549608469475
114,-13726.092784369132
115,-13045.234635627829
116,759.4031101693399
117,-17848.05840926408
118,-37408.66896026232
119,268.9778105614241
120,5155.575884454418
121,24860.50574560021
122,-13702.006197333802
123,-7778.197372663999
124,1025.187644106336
